Date,SPY US Equity,80,90,95,97.5,100,102.5,105,110,120,Dividends,USGG1M Index,Spot
2019-01-24,349.4204483455729,35.7809,25.4869,20.6583,18.2971,15.1167,12.7057,11.8889,12.6352,13.2479,0.019352620160459817,2.312789917,263.55
2019-01-25,352.3770319153343,34.1011,23.6874,18.9135,16.6334,14.4264,12.7971,11.8852,11.8922,11.8922,0.019190243973546486,2.333728552,265.78
2019-01-28,349.6988710135774,35.459,25.2438,20.7524,18.5241,16.0392,14.1056,12.803,13.2932,15.5141,0.019337212023389387,2.379369497,263.76
2019-01-29,349.23483323357,36.1705,25.7309,21.1348,18.8185,16.5067,14.5116,13.224,13.5522,14.8729,0.01936290590064608,2.376671314,263.41
2019-01-30,354.763511926801,35.5332,24.3292,19.3645,17.0168,14.9234,13.2574,12.3562,13.0482,14.7002,0.01906115196684799,2.384146214,267.58
2019-01-31,357.8791941639936,35.4277,23.5762,18.0856,15.6157,14.2033,12.6007,11.9063,12.7018,14.0587,0.018895206324933075,2.389076471,269.93
2019-02-01,358.0515510537106,34.3204,23.4073,18.1253,15.634,13.5978,11.9992,11.3971,13.6669,16.0927,0.018886110654258995,2.397335052,270.06
2019-02-04,360.5706132880364,34.3652,22.8554,17.3974,14.8946,12.2793,11.0791,10.8886,11.3233,11.3233,0.018754166213006268,2.394634008,271.96
2019-02-05,362.082050628632,33.4692,22.976,17.6035,15.207,13.231,11.094,10.9179,11.2368,11.2368,0.01867588078831631,2.376671314,273.1
2019-02-06,361.6047546263387,33.7897,22.9736,17.4758,14.9611,12.459,10.9237,10.5588,11.49,11.49,0.018700531800576316,2.3917768,272.74
2019-02-07,358.157616831998,34.9044,23.9624,18.5978,16.109,13.7978,11.6937,10.7218,12.4791,13.3236,0.018880517669686774,2.378904343,270.14
2019-02-08,358.5951381674336,34.2392,23.2693,18.1168,15.6937,13.3052,11.1188,10.3234,12.8896,12.8896,0.018857481581281414,2.407512903,270.47
2019-02-11,358.7940115017225,30.3196,22.9668,17.973,15.6547,13.195,11.1284,10.3723,11.78,11.78,0.018847029204379515,2.422619104,270.62
2019-02-12,363.4078728572246,32.0667,22.8161,17.3169,14.838,12.615,11.2007,10.8362,11.5925,11.5925,0.018607745506345072,2.409739733,274.1
2019-02-13,364.587854640672,32.7364,23.1528,17.8085,15.433,12.4221,11.0528,10.7744,11.573,11.573,0.018547521885483777,2.407036543,274.99
2019-02-14,363.7791030812305,34.1512,23.6348,18.2801,15.8403,13.3264,11.2484,10.847,12.3172,12.7553,0.01858875662690132,2.409421444,274.38
2019-02-15,367.7433115447223,34.3176,22.5153,16.8973,14.3006,11.92,10.3651,10.1002,12.8251,12.8251,0.018388373087533563,2.409898758,277.37
2019-02-19,368.3797062144468,31.856,22.0901,16.8443,14.351,11.6816,10.1662,9.8864,11.0033,11.0033,0.018356606238219126,2.389389277,277.85
2019-02-20,369.1221666624587,29.9239,21.3948,16.0614,13.481,11.3373,9.9953,9.7903,11.0224,11.0224,0.01831968335652162,2.394319773,278.41
2019-02-21,367.809602656152,31.2629,21.6753,16.6588,14.1598,11.9111,10.0958,9.6958,12.0634,12.5497,0.01838505891171936,2.371275663,277.42
2019-02-22,370.0900168893311,32.2865,21.1001,15.9702,13.5062,11.311,9.3204,9.485,12.5145,12.5145,0.018271774175285464,2.402423859,279.14
2019-02-25,370.5938293361963,24.9237,22.2103,16.5473,13.848,11.5022,9.821,9.7245,10.9616,10.9616,0.018246934184635036,2.422619104,279.52
2019-02-26,370.3286648904779,25.2648,22.697,17.0769,14.4654,11.9049,9.7823,9.704,11.0461,11.0461,0.01825999943895598,2.417370796,279.32
2019-02-27,370.1695662230467,24.9534,22.3986,16.738,13.9149,11.3234,9.6149,9.5012,10.7117,10.7117,0.018267847576250662,2.414667606,279.2
2019-02-28,369.4801386641786,31.2919,22.9131,17.0656,14.1483,11.599,9.5237,9.4085,11.5082,11.5082,0.018301934273321316,2.40433526,278.68
2019-03-01,371.7870693419297,29.9023,21.3596,15.7502,12.8875,10.2015,8.426,8.7145,10.0009,10.0009,0.018188371169278884,2.417690992,280.42
2019-03-04,370.4347306687652,30.4714,22.4795,17.1764,14.4464,11.5048,8.9678,9.0071,11.2287,11.2459,0.01825477109265993,2.425163031,279.4
2019-03-05,369.9309182219001,30.7395,22.6538,17.1564,14.3531,11.52,9.4653,9.3639,11.9485,11.9485,0.018279632439571303,2.417370796,279.02
2019-03-06,367.6902786555786,30.5897,23.2075,17.9768,15.2784,12.5137,10.0221,9.5065,11.8832,11.8832,0.0183910252886063,2.41212368,277.33
2019-03-07,364.6143710852438,30.0805,23.6891,18.7326,16.1233,13.375,10.8917,9.798,12.2555,12.4125,0.018546173023850712,2.406877756,275.01
2019-03-08,363.8851688595179,28.6353,22.5494,17.8365,15.328,13.0925,10.883,9.6468,11.9707,11.9707,0.018583338349082507,2.420234919,274.46
2019-03-11,369.1619413293164,29.4003,21.6291,16.6117,14.0719,11.5891,9.5327,9.235,11.8434,12.0921,0.01831770953630651,2.43025136,278.44
2019-03-12,370.5540546693386,29.9011,21.2635,16.2062,13.7186,11.0525,8.9506,9.0129,12.69,13.1491,0.01824889278074058,2.417370796,279.49
2019-03-13,373.0068257922348,30.085,20.7837,15.3814,12.806,10.5128,9.2811,9.4267,11.9543,12.0944,0.018128894018942153,2.414667606,281.34
2019-03-14,372.7681777910882,29.9446,20.724,15.4838,13.0867,10.7466,8.9942,9.3363,11.1925,11.2963,0.01814050022510024,2.432309866,281.16
2019-03-15,374.6019477060769,29.4607,20.5237,15.2391,12.6965,10.4115,8.9944,8.9222,9.8347,9.8347,0.018615502468034683,2.432958364,281.31
2019-03-18,375.9602143395425,32.2353,20.7895,15.6241,13.183,11.4388,9.8779,9.4061,11.9698,11.9698,0.018548248500984087,2.43025136,282.33
2019-03-19,376.0534287163489,30.9782,21.0506,16.1945,13.9531,11.5448,9.8622,9.2952,11.4919,11.4919,0.018543650847318828,2.437721729,282.4
2019-03-20,374.9215398551277,29.0741,21.2757,16.5148,14.3314,11.7675,9.9103,9.309,11.1742,11.9638,0.018599634165451382,2.442645311,281.55
2019-03-21,379.1561358300497,28.0084,20.746,15.9709,13.7214,11.6092,10.0302,9.3839,9.7831,9.7831,0.018391904608867478,2.439939022,284.73
2019-03-22,371.8587817600583,26.6332,22.8652,18.414,16.244,14.1421,12.6387,10.9624,11.2635,11.2635,0.018752827213188314,2.445680857,279.25
2019-03-25,371.5791386296389,29.0307,22.8666,18.6295,16.5163,14.3192,12.9086,11.2412,11.4644,11.5775,0.018766940221053744,2.440428495,279.04
2019-03-26,374.3489372547451,31.5878,21.4137,17.4241,15.4787,13.4348,10.9518,9.723,11.1052,11.1052,0.018628084089651525,2.442808628,281.12
2019-03-27,372.3914353418094,30.7905,21.7406,17.6394,15.6496,13.7868,11.596,10.034,11.415,11.415,0.018726003930923787,2.429927826,279.65
2019-03-28,373.8029673334501,29.9005,21.0837,16.8557,14.797,12.8792,10.6801,9.4999,10.4924,10.4924,0.018655291935744497,2.381447792,280.71
2019-03-29,376.1599594326992,29.6539,20.5034,16.0437,13.8965,11.855,9.9652,9.059,9.6063,9.6063,0.018538399176164105,2.424314737,282.48
2019-04-01,380.6209331798655,32.1662,20.8416,15.9291,13.5439,11.1964,9.4103,9.0068,9.4898,9.4898,0.018321124442090882,2.419051886,285.83
2019-04-02,380.8073619334785,31.9387,21.1382,16.1849,13.7941,10.4068,8.986,8.7791,9.8809,9.8809,0.01831215511865873,2.421443224,285.97
2019-04-03,381.4065972129486,32.2101,21.4305,16.3919,13.8418,11.6553,10.1369,9.2339,11.4072,11.4072,0.018283384537681854,2.411081314,286.42
2019-04-04,382.4186390182758,29.6463,21.2529,16.1438,13.6369,11.199,9.4252,8.943,10.6534,10.6534,0.018234998952861747,2.416022778,287.18
2019-04-05,384.2696102148612,26.8825,20.5656,15.5002,12.8822,10.3603,8.5843,8.3998,9.5812,9.5812,0.01814716359733457,2.40900588,288.57
2019-04-08,384.5625696848244,24.8353,21.2206,15.8642,13.1501,10.6174,8.9502,8.73,9.2909,9.2909,0.018133339102056292,2.416501284,288.79
2019-04-09,382.5917514323449,26.4384,22.3964,17.1621,14.4382,11.6043,9.4915,9.0795,11.1762,11.1762,0.01822674810929949,2.416341782,287.31
2019-04-10,383.8967527076355,27.0746,21.6881,16.2994,13.5299,10.8766,9.1153,8.9056,11.5724,11.5724,0.018164788925328097,2.398329735,288.29
2019-04-11,383.7902219912851,26.7651,21.4114,16.1605,13.415,10.7269,8.5994,8.6632,11.6063,11.6063,0.01816983102349966,2.398172617,288.21
2019-04-12,386.3869082023223,26.3652,20.3687,15.0367,12.3495,9.8319,8.1393,8.486,11.1169,11.1169,0.018047721944040654,2.398801327,290.16
2019-04-15,386.1338977509905,26.8212,20.8206,15.4229,12.6694,9.9859,8.21,8.5446,10.1178,10.1178,0.018059547536927394,2.419051886,289.97
2019-04-16,386.3869082023223,29.3824,20.8219,15.413,12.7337,10.18,8.3017,8.7092,11.2423,11.3509,0.018047721944040654,2.423993587,290.16
2019-04-17,385.4414480947139,32.0059,21.1586,15.7723,13.1066,10.4327,8.5601,8.6647,12.5798,12.9537,0.018091991705934833,2.418732166,289.45
2019-04-18,386.2004794487094,28.6261,20.652,15.3066,12.5514,9.905,8.4021,8.4994,12.1818,12.3402,0.018056434036558988,2.405347824,290.02
2019-04-22,386.5333879373039,24.9803,21.0238,15.5212,12.6673,10.0317,8.5025,8.6466,9.9779,9.9779,0.018040882624049463,2.424154043,290.27
2019-04-23,390.0089525582305,28.807,21.077,15.5245,12.63,9.9673,8.4264,8.755,10.8179,11.4155,0.01788011130593703,2.423993587,292.88
2019-04-24,389.1433904878848,31.9459,21.838,16.113,13.1606,10.644,9.2265,9.1616,12.3443,13.6365,0.017919881597655396,2.405980349,292.23
2019-04-25,388.9036963760967,31.1791,22.0392,16.4158,13.5004,10.6661,8.7148,8.9713,11.994,12.669,0.017930926208809577,2.418572187,292.05
2019-04-26,390.7147185540508,30.8441,21.5961,15.8667,12.8835,9.9729,8.2579,8.7138,10.9649,10.9649,0.01784781363717268,2.398801327,293.41
2019-04-29,391.3272701730647,25.4037,21.7744,16.0787,13.1519,9.7778,8.2739,8.6694,10.0464,10.0464,0.017819876133265855,2.442012072,293.87
2019-04-30,391.5270152662214,29.944,22.0612,16.13,13.0191,9.9084,8.8116,8.7987,11.0419,11.1958,0.017810784978174402,2.418891907,294.02
2019-05-01,388.584104227046,31.9292,23.323,17.7326,14.8932,11.4931,9.4162,9.0282,11.6595,12.4415,0.01794567355225262,2.405980349,291.81
2019-05-02,387.7451748357879,29.1226,22.7892,17.4457,14.6809,11.8201,9.1604,8.8727,10.8524,10.8524,0.01798450099348457,2.403271675,291.18
2019-05-03,391.5403316057651,28.2147,21.2435,15.8727,13.0204,10.2487,8.4513,8.7851,10.0454,10.0454,0.017810179230972476,2.403903008,294.03
2019-05-06,389.9290545209678,30.3997,23.8426,18.4539,15.6604,12.4091,9.8111,9.1135,11.1081,11.6824,0.017883775012918643,2.429256439,292.82
2019-05-07,383.4173644840594,31.6086,27.0579,22.1263,19.4858,17.8819,14.7212,11.761,12.5975,15.1216,0.01818750043164254,2.418891907,287.93
2019-05-08,382.8847109023081,33.2014,27.0479,22.0656,19.3241,16.6288,14.4448,11.3225,12.423,14.0825,0.018212802139890925,2.418732166,287.53
2019-05-09,381.7261893619993,30.9991,25.8117,21.82,19.5454,17.0159,13.7553,10.994,12.6807,13.6801,0.01826807716208343,2.418572187,286.66
2019-05-10,383.6437422563037,32.4889,22.8837,18.9076,16.6799,13.9516,10.7869,9.3156,11.7511,11.7511,0.01817676848067628,2.414108753,288.1
2019-05-13,374.0027124266069,35.7177,27.1016,23.3299,21.3184,17.8428,14.9645,12.3975,12.3644,16.3669,0.01864532863092942,2.411398888,280.86
2019-05-14,377.3850626707269,33.9163,24.8738,20.8766,18.6873,16.3649,13.5782,11.0022,12.1866,13.7862,0.018478218063806767,2.403587341,283.4
2019-05-15,379.5955750349945,32.665,23.0293,19.0671,16.9879,14.5296,12.1565,10.354,12.5531,14.2739,0.018370613201721873,2.388128281,285.06
2019-05-16,383.1110886745524,31.923,22.2118,18.1336,15.9644,13.2012,10.5168,9.6387,12.8876,13.6998,0.018202040317284802,2.349723577,287.7
2019-05-17,380.6342495194093,32.1707,22.6307,18.5673,16.3992,14.1935,11.3267,9.6812,12.5789,12.697,0.01832048348475664,2.380942106,285.84
2019-05-20,378.1174613456349,30.9212,22.5976,18.9527,16.9414,15.225,12.3368,10.5903,12.784,14.6523,0.018442426481010167,2.375685453,283.95
2019-05-21,381.5264442688426,30.7847,21.5498,17.6216,15.533,13.1693,10.6321,9.7355,12.9071,15.6942,0.018277641266562554,2.360227585,286.51
2019-05-22,380.3546063889899,29.157,21.5724,17.5567,15.4177,13.0256,10.3809,9.4851,11.9355,14.2632,0.01833395301362895,2.352425098,285.63
2019-05-23,375.7072038882106,28.5712,23.117,19.3075,17.3577,15.0519,12.1872,10.6319,12.8766,13.9425,0.018560739346717363,2.334425211,282.14
2019-05-24,376.5594496190126,25.5901,21.6275,17.9302,15.8849,14.4136,11.8458,10.2349,12.4637,12.4637,0.01851873187383421,2.360379696,282.78
2019-05-28,373.0572523189984,31.5518,23.2815,19.7462,17.8679,15.7091,13.88,11.859,13.4413,16.3552,0.01869258254250522,2.34747529,280.15
2019-05-29,370.5537804847678,30.0551,23.4231,20.2911,18.7189,16.6886,13.8594,12.2438,13.476,15.0842,0.01881887015949559,2.342224121,278.27
2019-05-30,371.5658222900951,27.875,22.7561,19.4166,17.7415,15.7774,13.6905,12.0217,13.4585,14.5778,0.01876761279892068,2.354823351,279.03
2019-05-31,366.5588786216338,28.8007,24.1922,20.9314,19.3742,17.5351,15.1414,13.3171,13.3952,15.402,0.019023965558480172,2.317163706,275.27
2019-06-03,365.6267348535692,28.0536,24.2746,20.5978,18.8527,17.7524,16.1627,14.2651,14.3659,15.9991,0.01907246603519262,2.342524052,274.57
2019-06-04,373.563273221662,28.8243,22.5473,19.0531,17.3701,15.648,13.6462,12.1444,13.9805,16.2657,0.01866726196586047,2.332172155,280.53
2019-06-05,376.7991437308006,29.951,21.6847,18.1652,16.4832,14.4586,12.5682,11.8008,14.1495,17.0999,0.01850695151004678,2.286123276,282.96
2019-06-06,379.2493502068562,30.3581,21.5855,17.8543,15.9652,13.8875,12.1296,11.6391,13.7117,15.1396,0.018387384126695355,2.278331995,284.8
2019-06-07,383.0445069768335,31.7657,22.1998,18.0114,15.8497,13.8712,12.3563,11.9054,12.9641,13.4329,0.018205204238772248,2.250840425,287.65
2019-06-10,384.8022637966125,28.8592,22.016,17.8838,15.7699,13.7782,12.1667,11.7357,12.1143,12.1143,0.01812204380829441,2.278757572,288.97
2019-06-11,384.709049419806,30.3769,22.1896,18.212,16.1844,13.902,12.1019,11.4385,12.9421,12.9421,0.018126434750027128,2.248013973,288.9
2019-06-12,384.0299161030732,31.5061,22.4213,18.3491,16.2307,13.9299,11.8262,11.0485,13.7224,13.8282,0.018158490236425802,2.186683178,288.39
2019-06-13,385.614560508783,30.018,22.0611,17.9913,15.8484,13.8357,11.9857,11.0627,12.8668,12.9248,0.018083869739908963,2.163609505,289.58
2019-06-14,385.1884376433821,28.1925,21.321,17.4333,15.3681,13.1835,11.3345,10.5616,11.8581,12.1041,0.018103875403729645,2.22278285,289.26
2019-06-17,385.3349173783637,21.8647,21.738,17.645,15.4667,13.313,11.4749,10.6773,12.4378,12.4378,0.01809699346609129,2.207346678,289.37
2019-06-18,389.369768260129,27.6241,21.8795,17.5239,15.2531,12.9953,11.3433,10.8267,12.8693,15.0527,0.01790946306184281,2.168965101,292.4
2019-06-19,390.2486466700185,31.3443,21.4557,16.7561,14.334,11.9707,10.9386,10.6848,13.9692,15.6124,0.017869129186114916,2.125496626,293.06
2019-06-20,393.9772217422769,30.858,21.5612,16.6482,14.2819,12.245,11.2054,11.4538,13.5354,16.217,0.017700016897461084,2.087138176,295.86
2019-06-21,393.4068030215795,29.2722,22.3687,17.6362,15.323,13.2121,11.4557,11.1077,12.4013,13.5669,0.01844489452790241,2.108014822,294.0
2019-06-24,392.9250804056348,26.7133,22.0768,17.561,15.271,13.3461,11.7894,11.0911,11.8395,11.8395,0.018467507802762937,2.11044383,293.64
2019-06-25,389.0712994780764,29.5409,23.1473,18.8078,16.5468,14.49,12.5135,11.2711,12.4765,13.0555,0.018650429877573628,2.097574472,290.76
2019-06-26,388.6832451485654,32.2285,23.2362,18.8091,16.508,14.3465,12.3814,11.0568,13.2456,15.2317,0.018669050129801038,2.097454309,290.47
2019-06-27,390.0615070775185,29.6248,22.7991,18.2426,15.8307,13.7701,12.0288,10.7992,13.2376,16.2157,0.018603084017850113,2.071844339,291.5
2019-06-28,392.0686846439552,26.65,22.011,17.2659,14.6763,14.7783,12.0293,10.8916,12.9026,14.5946,0.018507846386359415,2.125867128,293.0
2019-07-01,395.6280795284362,28.8659,21.9721,17.1503,14.6684,12.0129,9.8249,9.541,12.163,14.5813,0.01834133461138912,2.169093609,295.66
2019-07-02,396.6584306792069,29.8789,21.0865,16.0665,13.3873,11.0904,9.2436,9.0184,12.1482,15.519,0.01829369156699156,2.20721364,296.43
2019-07-03,399.8297712341768,29.7066,20.5796,15.5058,12.859,10.7402,9.0134,9.2403,12.1865,13.8292,0.01814859100134976,2.229891777,298.8
2019-07-05,399.3748109857844,29.6927,21.2854,16.0474,13.5376,10.6761,8.5328,8.8255,10.1567,10.1567,0.01816926553375095,2.250840425,298.46
2019-07-08,397.1802968464804,27.1705,21.9984,16.8048,14.1927,11.7881,9.6062,9.1601,12.0275,13.6205,0.01826965498013378,2.225198746,296.82
2019-07-09,397.6754006462015,31.3576,22.1575,17.0663,14.514,12.001,9.7538,9.0558,12.1426,14.091,0.01824690935496924,2.20721364,297.19
2019-07-10,399.5755287424282,28.3467,21.2517,16.0635,13.4691,10.9911,8.9475,8.6705,11.955,13.1636,0.018160138612917546,2.166287422,298.61
2019-07-11,400.5122116067653,25.9137,21.2581,15.9894,13.3171,10.6676,8.5733,8.488,11.1544,11.7144,0.01811766727207012,2.150863886,299.31
2019-07-12,402.3052902327819,22.4562,20.6353,15.4571,12.8069,9.992,8.0808,8.398,10.0956,10.0956,0.018036916651266617,2.133517504,300.65
2019-07-15,402.4391020705444,27.4233,21.4425,15.9052,13.1107,10.3913,8.4434,8.4151,10.9864,10.9864,0.018030919338996868,2.15634346,300.75
2019-07-16,401.047458957815,31.8186,21.6832,16.1413,13.2697,10.6086,8.6719,8.6128,12.1354,12.2489,0.018093487008118875,2.153666019,299.71
2019-07-17,398.4113657538949,29.1045,22.2302,17.1417,14.3877,11.4487,9.0467,8.4889,11.85,12.4566,0.018213202764839485,2.122946739,297.74
2019-07-18,399.8699147855055,25.6662,21.4412,16.385,13.6325,11.2933,9.012,8.6804,10.8207,10.8207,0.01814676903658705,2.074393749,298.83
2019-07-19,397.648638278649,21.4834,21.4834,17.1804,14.6107,11.9101,8.9888,8.648,11.4798,11.4798,0.018248137400152464,2.085063696,297.17
2019-07-22,398.6254646943148,27.3984,21.5412,16.4199,13.8004,11.6181,9.1802,8.7081,11.5437,11.8567,0.018203420581414262,2.115543604,297.9
2019-07-23,401.4756568386548,24.2485,20.9458,15.8041,13.2189,10.6325,8.5109,8.4664,10.3459,10.3459,0.01807418921842252,2.095024347,300.03
2019-07-24,403.3624037511053,22.8473,20.2747,15.2333,12.6029,10.0612,8.2578,8.3963,11.2035,11.2035,0.017989646334936663,2.071961641,301.44
2019-07-25,401.4355132873261,21.7575,20.5943,15.6256,13.0382,10.6122,8.6629,8.2422,10.3597,10.3597,0.018075996637344362,2.089686632,300.0
2019-07-26,404.1251312263512,21.0352,20.4243,15.3481,12.7372,10.296,7.735,7.8507,9.5627,9.5627,0.017955693490954962,2.102915287,302.01
2019-07-29,403.3891661186577,31.0798,21.3082,16.0275,13.259,10.5744,8.4462,8.0723,10.7134,10.7134,0.017988452833554398,2.115543604,301.46
2019-07-30,402.3989585192157,32.6233,22.1652,17.1303,14.4883,11.7157,9.3353,8.7437,10.075,10.075,0.01803271811387107,2.059332132,300.72
2019-07-31,397.9965490568313,32.4933,23.8953,18.7429,16.0728,13.6062,10.8979,9.3903,11.9567,14.0686,0.01823218569479645,1.987845182,297.43
2019-08-01,394.530822458784,30.9052,25.474,20.6523,18.1604,15.3471,12.21,9.8869,12.1759,13.0404,0.01839234497084286,2.056551933,294.84
2019-08-02,391.5601996604579,27.8419,24.8554,20.4317,18.0572,15.4866,12.4019,9.9291,11.9229,13.2514,0.018531880907673118,2.067213535,292.62
2019-08-05,379.7847579373629,36.2101,31.156,27.3966,25.3397,21.3341,18.262,15.4416,13.5452,17.3481,0.01910647238109826,2.06709671,283.82
2019-08-06,385.1104690803082,33.4563,27.3866,23.6198,21.4419,17.9667,14.352,11.943,12.5117,15.5162,0.018842248058385365,2.04148674,287.8
2019-08-07,385.3379492045044,32.6224,26.631,22.9657,20.7703,17.3492,13.9954,11.389,12.4004,15.3487,0.01883112473939406,2.010785103,287.97
2019-08-08,392.8983180380823,32.8921,24.5392,20.1222,17.5094,14.463,11.4858,9.9648,11.3109,11.3131,0.01846876572169235,2.02341795,293.62
2019-08-09,390.2220812828335,33.101,25.2279,20.9984,18.525,15.4967,12.329,10.3699,12.1043,13.1993,0.018595428952758068,2.03916502,291.62
2019-08-12,385.4717610422667,34.9062,27.9979,24.1942,22.0174,19.3263,15.4484,12.7626,13.0102,15.5227,0.018824587743268333,2.069647074,288.07
2019-08-13,391.4665313740242,33.7698,24.8804,20.7278,18.3194,15.4269,12.8084,10.6517,12.1808,13.3217,0.018536315129732722,2.04658556,292.55
2019-08-14,379.8918074075729,34.4625,28.1519,24.8984,23.1341,20.3628,17.481,14.7358,13.7435,17.3161,0.019101088380427293,1.972551823,283.9
2019-08-15,380.8953961907912,34.7383,26.995,23.7783,21.972,19.6222,16.6817,13.9101,13.7985,15.0224,0.019050760552268783,1.995382667,284.65
2019-08-16,386.5154933768138,33.8472,24.4251,21.0452,19.1216,16.4821,13.3169,11.1983,12.6129,14.273,0.018773754513426718,2.034065008,288.85
2019-08-19,391.1721453309468,32.8653,23.691,20.0992,17.8973,14.852,11.7288,10.5351,11.8849,13.0304,0.018550265081255117,2.059448004,292.33
2019-08-20,388.1747601650681,32.8798,23.9152,20.6503,18.6297,15.9698,12.3446,10.937,12.9559,16.0302,0.018693505433497563,2.05168438,290.09
2019-08-21,391.3327195362617,31.4939,22.0278,18.6733,16.5915,14.3376,11.6492,10.4854,11.7719,12.2554,0.01854265341495404,2.041372776,292.45
2019-08-22,391.2122888822755,31.5334,22.9381,19.5587,17.4131,14.4651,11.4409,10.2863,11.0651,11.2529,0.018548361578886674,2.043807268,292.36
2019-08-23,381.1630198663162,32.6297,25.1327,21.8852,20.0446,19.0023,15.9339,13.1802,12.862,12.862,0.019037384557498007,2.011116743,284.85
2019-08-26,385.3780927558331,31.9623,25.2346,21.9821,19.915,17.1735,14.5952,12.3552,13.1277,14.4185,0.018829163163900375,2.090044737,288.0
2019-08-27,383.8660189891174,33.6774,26.3066,23.2532,21.3321,18.274,15.0796,12.8409,13.2635,14.2716,0.01890333248929239,2.072078943,286.87
2019-08-28,386.5690181119188,33.3984,25.5037,22.086,19.8737,17.1726,14.0089,12.2936,13.4132,13.8417,0.018771155080491913,2.056667566,288.89
2019-08-29,391.5066749253529,32.7886,24.5908,20.6164,18.0719,15.0583,12.1989,11.0702,12.4778,13.2484,0.01853441448903995,2.059100389,292.58
2019-08-30,391.3327195362617,34.0644,26.0024,21.6529,19.1071,15.7322,12.2887,10.8946,12.7003,13.3731,0.01854265341495404,2.084944963,292.45
2019-09-03,389.0445371105239,34.3409,26.5407,22.3539,19.7989,17.0074,13.6332,11.4377,12.1006,12.8315,0.018651712840349825,2.059332132,290.74
2019-09-04,393.4603277566846,33.4513,24.609,20.3512,17.7598,14.7114,11.5159,10.1681,11.6455,11.6455,0.01844238535982624,2.041372776,294.04
2019-09-05,398.5184152241048,33.15,23.9518,19.0767,16.258,12.55,10.2692,9.911,11.581,11.581,0.018208310359288524,2.031063795,297.82
2019-09-06,398.8261824509585,32.1309,22.4332,17.6493,14.8348,11.6854,9.84,9.6141,11.0744,11.0744,0.018194259322943492,2.023865461,298.05
2019-09-09,399.0269002076021,32.0498,22.9507,18.0247,15.2199,12.0662,9.6359,9.5574,10.2349,10.2349,0.018185107281030545,2.033951998,298.2
2019-09-10,398.9332319211684,32.5985,22.8655,18.0366,15.2937,12.1919,9.7444,9.7379,11.0667,11.0667,0.01818937708785868,2.031289101,298.13
2019-09-11,401.7700428817322,32.4633,22.4423,17.4412,14.5936,11.5719,9.7174,9.7362,10.9763,10.9763,0.018060945849136745,2.010785103,300.25
2019-09-12,403.1616859944616,31.2211,22.0722,16.9252,13.9485,10.9971,9.5458,9.7447,11.7268,11.7268,0.017998602645966703,2.008125544,301.29
2019-09-13,402.8940623189367,29.1555,21.5819,16.6133,13.7965,10.8877,8.9814,9.5292,10.801,10.801,0.018010558275609646,1.975421071,301.09
2019-09-16,401.649612227746,28.7025,22.2812,17.4778,14.7375,11.6839,9.7907,9.9315,11.7287,11.7287,0.01806636124468053,2.054348469,300.16
2019-09-17,402.6665821947406,30.1442,22.0567,17.4451,14.7715,11.7428,9.8352,10.0573,11.9591,11.9591,0.01802073305597271,2.05168438,300.92
2019-09-18,402.907443502713,31.2546,21.6894,17.0196,14.3595,11.3826,9.5933,9.9041,12.4207,12.4207,0.018009960116915667,1.926674962,301.1
2019-09-19,402.8806811351604,29.8943,21.6784,17.0149,14.3232,11.5257,9.4917,9.8535,12.4462,12.4462,0.018011156474037827,1.929122448,301.08
2019-09-20,400.9853956893423,28.7978,23.0916,18.8671,16.4868,13.2793,9.7811,9.232,12.1669,12.7302,0.018384762530961822,1.929529309,298.28
2019-09-23,400.8912929077336,26.5828,22.5009,18.1132,15.5568,12.5971,10.3062,9.3514,11.2736,11.2736,0.018389078058198224,1.9192307,298.21
2019-09-24,397.7455713510988,30.42,24.3536,19.957,17.4962,15.3779,12.2018,10.3225,12.2538,12.4297,0.01853451504963427,1.891092896,295.87
2019-09-25,400.0981408913171,32.5368,23.7694,19.4627,16.9723,13.974,10.8169,9.6607,11.5117,11.5117,0.01842553244988674,1.809448004,297.62
2019-09-26,399.264659111354,30.7479,23.5986,19.3457,16.8867,13.9831,10.8873,9.5978,11.7607,11.7607,0.018463996524361252,1.791523218,297.0
2019-09-27,397.1137383888686,28.9438,24.1027,20.1672,17.848,15.0106,11.8011,9.9586,12.2431,12.2561,0.0185640046301127,1.860697865,295.4
2019-09-30,398.9554642574968,27.1193,23.4815,19.247,16.7015,15.0963,11.6921,9.862,11.8552,11.8552,0.018478306323871322,1.858053923,296.77
2019-10-01,394.2099954135134,30.3548,25.5753,22.0163,19.8678,17.0277,13.376,10.8178,12.186,13.4362,0.018700746718508018,1.771311283,293.24
2019-10-02,387.2463895744668,29.3049,26.7118,23.8318,22.1864,20.0148,15.4866,12.9616,13.1476,15.8884,0.019037030367754258,1.720266938,288.06
2019-10-03,390.4189976401328,28.1182,25.1166,22.1849,20.3433,17.7706,14.5437,11.8084,12.284,12.5391,0.018882332372891986,1.699804664,290.42
2019-10-04,395.7021966647376,28.6835,23.4267,20.1107,17.9519,15.1756,12.0167,9.9348,10.8169,10.8169,0.018630225811908582,1.638958573,294.35
2019-10-07,393.9949033412648,31.4466,24.8116,21.4494,19.356,16.5394,12.7586,10.7318,11.7861,12.2602,0.018710955942866425,1.748460412,293.08
2019-10-08,387.8782225366969,34.5446,26.8355,23.6636,21.6558,19.0489,15.8544,12.9736,12.5196,14.4089,0.01900602005938825,1.654099226,288.53
